ID,ECLO
ACCIDENT_39609,3.9915560590068937
ACCIDENT_39610,3.6179847179965012
ACCIDENT_39611,5.05509259891738
ACCIDENT_39612,4.501374457250632
ACCIDENT_39613,4.6714925707791535
ACCIDENT_39614,3.9506687040244737
ACCIDENT_39615,4.281116861348027
ACCIDENT_39616,3.7320023445042425
ACCIDENT_39617,4.374862365375128
ACCIDENT_39618,4.4037734255846495
ACCIDENT_39619,4.503004339266956
ACCIDENT_39620,3.3029833766264325
ACCIDENT_39621,3.986651983992175
ACCIDENT_39622,3.346288660707896
ACCIDENT_39623,3.051972402124872
ACCIDENT_39624,4.056172114819276
ACCIDENT_39625,4.724052371156309
ACCIDENT_39626,4.475567144623147
ACCIDENT_39627,4.444793917748375
ACCIDENT_39628,4.465089303716335
ACCIDENT_39629,3.5330056892269353
ACCIDENT_39630,3.2351273530154154
ACCIDENT_39631,4.14271606533297
ACCIDENT_39632,4.259024159076604
ACCIDENT_39633,4.3417546500321516
ACCIDENT_39634,4.460374536262075
ACCIDENT_39635,4.407106086763951
ACCIDENT_39636,4.45546383585964
ACCIDENT_39637,3.4461479596558853
ACCIDENT_39638,3.988070637040792
ACCIDENT_39639,4.479341295462973
ACCIDENT_39640,3.985868249129358
ACCIDENT_39641,4.394328358694267
ACCIDENT_39642,3.599095485834841
ACCIDENT_39643,4.4186642342881814
ACCIDENT_39644,3.047833696670221
ACCIDENT_39645,3.456914615395503
ACCIDENT_39646,4.427223545405933
ACCIDENT_39647,4.671132788576625
ACCIDENT_39648,4.988184578023556
ACCIDENT_39649,3.051972402124872
ACCIDENT_39650,4.304133839562386
ACCIDENT_39651,3.709605654859593
ACCIDENT_39652,4.616934286958891
ACCIDENT_39653,3.6965568192533746
ACCIDENT_39654,3.433192853871528
ACCIDENT_39655,3.8702874077822313
ACCIDENT_39656,3.719841675556297
ACCIDENT_39657,4.044785845977586
ACCIDENT_39658,4.245653483458413
ACCIDENT_39659,3.7779719149420066
ACCIDENT_39660,4.282543562181403
ACCIDENT_39661,4.008117362915155
ACCIDENT_39662,4.33838002890652
ACCIDENT_39663,4.050449968415654
ACCIDENT_39664,3.7976261235201463
ACCIDENT_39665,3.9778522692457656
ACCIDENT_39666,3.326576827992307
ACCIDENT_39667,4.0402216334684
ACCIDENT_39668,3.4430587405391018
ACCIDENT_39669,3.2861082468987632
ACCIDENT_39670,3.9514078845956933
ACCIDENT_39671,4.406567090869178
ACCIDENT_39672,3.9855123968803117
ACCIDENT_39673,3.273507673162352
ACCIDENT_39674,4.286406390433269
ACCIDENT_39675,3.7638132787962704
ACCIDENT_39676,4.2352946105086415
ACCIDENT_39677,3.4765263366479306
ACCIDENT_39678,3.6115751899229958
ACCIDENT_39679,4.038683443173064
ACCIDENT_39680,4.267009814847279
ACCIDENT_39681,3.514051079929388
ACCIDENT_39682,3.973506098946628
ACCIDENT_39683,3.730959422628068
ACCIDENT_39684,3.902471202819056
ACCIDENT_39685,3.968911167412487
ACCIDENT_39686,4.445800158272625
ACCIDENT_39687,4.334435242843307
ACCIDENT_39688,3.2068082089623866
ACCIDENT_39689,4.35759357236795
ACCIDENT_39690,4.060226411692776
ACCIDENT_39691,4.054186594321005
ACCIDENT_39692,3.9274973981014485
ACCIDENT_39693,3.5070853975941763
ACCIDENT_39694,4.338770793833541
ACCIDENT_39695,3.9831116561094193
ACCIDENT_39696,4.722471472921801
ACCIDENT_39697,4.04671488944487
ACCIDENT_39698,4.065038250103721
ACCIDENT_39699,4.084334550031059
ACCIDENT_39700,4.10449707269204
ACCIDENT_39701,4.2688863048935515
ACCIDENT_39702,4.070569381289759
ACCIDENT_39703,4.23289766717096
ACCIDENT_39704,4.056941707565031
ACCIDENT_39705,4.062473267776221
ACCIDENT_39706,3.367561086011082
ACCIDENT_39707,4.339779863005821
ACCIDENT_39708,4.227099077003042
ACCIDENT_39709,4.194977349699164
ACCIDENT_39710,3.5366074189952617
ACCIDENT_39711,4.108452631554167
ACCIDENT_39712,3.7702901084722997
ACCIDENT_39713,3.9974723984594567
ACCIDENT_39714,4.322128580140105
ACCIDENT_39715,4.484898737722665
ACCIDENT_39716,4.318129771471598
ACCIDENT_39717,4.161187407375199
ACCIDENT_39718,4.310759421069319
ACCIDENT_39719,4.03352952739116
ACCIDENT_39720,3.996599694774642
ACCIDENT_39721,4.277166348001393
ACCIDENT_39722,4.221750207216309
ACCIDENT_39723,4.296591377975302
ACCIDENT_39724,4.2043584400820135
ACCIDENT_39725,4.246343006645171
ACCIDENT_39726,4.270545398314645
ACCIDENT_39727,3.335215757394187
ACCIDENT_39728,4.04671488944487
ACCIDENT_39729,4.084334550031059
ACCIDENT_39730,4.200195115466425
ACCIDENT_39731,4.299282304852651
ACCIDENT_39732,3.7793925051806943
ACCIDENT_39733,3.9684854140847303
ACCIDENT_39734,3.3629241790619053
ACCIDENT_39735,4.041462370738607
