ID,ECLO
ACCIDENT_39609,3.9204458731266145
ACCIDENT_39610,3.5678266810297483
ACCIDENT_39611,4.687774928530104
ACCIDENT_39612,4.3388128425422225
ACCIDENT_39613,4.5068498188700215
ACCIDENT_39614,4.214029637079139
ACCIDENT_39615,4.295062433761687
ACCIDENT_39616,3.5762211004446893
ACCIDENT_39617,4.10722019893103
ACCIDENT_39618,4.42799481572572
ACCIDENT_39619,4.485026211875405
ACCIDENT_39620,3.3081186152080067
ACCIDENT_39621,3.9991527331209387
ACCIDENT_39622,3.5119806659713255
ACCIDENT_39623,2.9661213674445617
ACCIDENT_39624,4.275859744903819
ACCIDENT_39625,4.708083930183864
ACCIDENT_39626,4.607766150861072
ACCIDENT_39627,4.3281066761215365
ACCIDENT_39628,4.538864388507735
ACCIDENT_39629,3.35978928108186
ACCIDENT_39630,3.09804485728106
ACCIDENT_39631,4.270372894429235
ACCIDENT_39632,4.4789929133982715
ACCIDENT_39633,4.456736416295207
ACCIDENT_39634,4.3993822404440825
ACCIDENT_39635,4.56056590581425
ACCIDENT_39636,4.650639678654499
ACCIDENT_39637,3.475414759805883
ACCIDENT_39638,4.335789331982003
ACCIDENT_39639,4.572826996029208
ACCIDENT_39640,4.217107930139362
ACCIDENT_39641,4.668224596213858
ACCIDENT_39642,3.411833606269509
ACCIDENT_39643,4.598058729255961
ACCIDENT_39644,2.961955226297322
ACCIDENT_39645,3.4534038390475246
ACCIDENT_39646,4.641591705312868
ACCIDENT_39647,4.795519954088885
ACCIDENT_39648,5.198498782751365
ACCIDENT_39649,2.9812301100174023
ACCIDENT_39650,4.198950797383071
ACCIDENT_39651,3.543090598106957
ACCIDENT_39652,4.303997083275947
ACCIDENT_39653,3.710767816724357
ACCIDENT_39654,3.372950834469216
ACCIDENT_39655,3.932961841984846
ACCIDENT_39656,3.6664779276607113
ACCIDENT_39657,4.055075610870792
ACCIDENT_39658,4.179859845349943
ACCIDENT_39659,3.7763284606483136
ACCIDENT_39660,4.328984700037237
ACCIDENT_39661,3.9734232149180775
ACCIDENT_39662,4.278132799118411
ACCIDENT_39663,4.1081949572659555
ACCIDENT_39664,3.8436851813124964
ACCIDENT_39665,3.964298428926451
ACCIDENT_39666,3.3927625088737807
ACCIDENT_39667,3.942825989326953
ACCIDENT_39668,3.3893909712599166
ACCIDENT_39669,3.40160341131398
ACCIDENT_39670,3.953005206555071
ACCIDENT_39671,4.404116586621361
ACCIDENT_39672,4.167674730382397
ACCIDENT_39673,3.3905171608552935
ACCIDENT_39674,4.352476349674031
ACCIDENT_39675,3.869136267146401
ACCIDENT_39676,4.490071906873165
ACCIDENT_39677,3.2129432505966387
ACCIDENT_39678,3.77959193398216
ACCIDENT_39679,4.231252934123624
ACCIDENT_39680,4.2157875651572105
ACCIDENT_39681,3.3975840535963924
ACCIDENT_39682,4.142577740291267
ACCIDENT_39683,3.7664453486974425
ACCIDENT_39684,3.226721766521158
ACCIDENT_39685,4.214167808955535
ACCIDENT_39686,4.500455190253087
ACCIDENT_39687,4.253155872124632
ACCIDENT_39688,3.1270740565579596
ACCIDENT_39689,4.308642659690979
ACCIDENT_39690,4.033039475061866
ACCIDENT_39691,3.910355670524396
ACCIDENT_39692,4.127275540652836
ACCIDENT_39693,3.5420171339762163
